tipo,artista,genero,nombre,año,id,playcount,listeners,biografia_resumen,similares
cancion,Bishop Briggs,country,White Flag,2018.0,2ph6BRhGcUzc2W9wIulG5k,,,,
cancion,Bishop Briggs,country,Never Tear Us Apart,2018.0,0zdzgfhY18Au7dD1hOrTrX,,,,
cancion,Bishop Briggs,country,River - King Kavalier Remix,2018.0,0hQvOfNoBr9EV2jCIF6JCQ,,,,
cancion,Bishop Briggs,country,Dream,2018.0,3fHZJOvXmyHeFLFS1sDE30,,,,
cancion,Bishop Briggs,country,Wild Horses,2018.0,1vHyZsydQf4h2yDhujnqvQ,,,,
cancion,Elle King,country,Baby Outlaw,2018.0,6duWrSlajEdgjAfaiKZV31,,,,
cancion,Carrie Underwood,country,The Champion - Bonus Track,2018.0,2F6JxWMP2ZfmVErc3ZTmqQ,,,,
cancion,Dierks Bentley,country,Burning Man,2018.0,4a1oIihVt6xSnDRpgX387M,,,,
cancion,Muscadine Bloodline,country,Can't Tell You No,2018.0,1bvAesXIGNwaE4U7N4QPbj,,,,
cancion,Tyler Braden,country,Leave Me Alone,2018.0,6OI4kx6HcKUAgZKGr9IlXg,,,,
cancion,Cody Jinks,country,Must Be the Whiskey,2018.0,324iakwekGIBGV93syJsVe,,,,
cancion,Cole Swindell,country,Break Up in the End,2018.0,5Z19ylxppfnfdP4JH0u8oj,,,,
cancion,Mitchell Tenpenny,country,Drunk Me,2018.0,1G4cdOtF36ZCs6i2dZoC87,,,,
cancion,Paul Cauthen,country,Everybody Walkin' This Land,2018.0,4Zd9xGAwSs1Hw2hhKRnsJ6,,,,
cancion,Upchurch,country,Turn up the Night,2018.0,1gQf9pbGGzVkph7BUfwi6X,,,,
cancion,Brent Cobb,country,Come Home Soon,2018.0,1cphwoceaKmjUZSRKYbFh2,,,,
cancion,Scotty McCreery,country,Five More Minutes,2018.0,3qTmB5HxP9ilJaiM6B1yuk,,,,
cancion,Scotty McCreery,country,This Is It,2018.0,74CEfiZthUGX5yUNNUM4bj,,,,
cancion,Scotty McCreery,country,In Between,2018.0,2IuazAsyvbb3fFZb0Uvsmk,,,,
cancion,Lauren Alaina,country,Ladies In The '90s,2018.0,4Whem9s6OoP7yFT60m2tU9,,,,
cancion,Josh Meloy,country,Washington Street,2018.0,7lXhOInU1PuJad7zK6pzPt,,,,
cancion,The Red Clay Strays,country,Good Godly Woman,2019.0,6GWMddXRoGtOQRMwxItviV,,,,
cancion,Florida Georgia Line,country,Simple,2019.0,4L9Ds4mpD3SuYoWwFUlv16,,,,
cancion,Cody Johnson,country,On My Way to You,2019.0,3OjNkFFZavF89xvRqWCXmU,,,,
cancion,Kane Brown,country,One Thing Right,2019.0,7gZXCjAy6nxKCQWLEeX4LZ,,,,
cancion,Kane Brown,country,Saturday Nights REMIX,2019.0,0W5oXFrxZNBTIS1eMW9Ofz,,,,
cancion,HARDY,country,ONE BEER (feat. Lauren Alaina & Devin Dawson),2019.0,2tev2oEdAUyNtR1U8gQ8c4,,,,
cancion,Brooks & Dunn,country,"1, 2 Many",2019.0,226le7T3p82reYWzsi9Hsz,,,,
cancion,Brooks & Dunn,country,Brand New Man - with Luke Combs,2019.0,001UkMQHw4zXfFNdKpwXAF,,,,
cancion,Jon Pardi,country,Heartache Medication,2019.0,5qdQPrWmZv8xYhMJCDrdHF,,,,
cancion,Tyler Childers,country,All Your'n,2019.0,0fCwTrRNfoNk962ati8n2K,,,,
cancion,Blake Shelton,country,God's Country,2019.0,4TCeFZNjGNQIpCuZmJkkE2,,,,
cancion,Blake Shelton,country,Nobody But You (Duet with Gwen Stefani),2019.0,5M8goiFYynmNxhueYW6grR,,,,
cancion,Riley Green,country,There Was This Girl,2019.0,7grWGhX8SHNmyGOkMNVMCt,,,,
cancion,Riley Green,country,I Wish Grandpas Never Died,2019.0,7Dxes6VnfbZYV0S2QTnVuT,,,,
cancion,Thomas Rhett,country,Beer Can’t Fix,2019.0,7idmHTAQQPUFqdjXkoooXD,,,,
cancion,Zach Bryan,country,Heading South,2019.0,2Dct3GykKZ58hpWRFfe2Qd,,,,
cancion,Hozier,country,Would That I,2019.0,0L3oQdYUvVbsOOPJSkZ3C3,,,,
cancion,Hozier,country,Almost (Sweet Music),2019.0,7uttm8Iurm5uK67Vr9G2Sp,,,,
cancion,Dolly Parton,country,There Was Jesus,2019.0,6oizwmD5yHvlQUw0xvirrY,,,,
cancion,Barns Courtney,country,"""99""",2019.0,0FDtfURDoNGv0sjNnvscPR,,,,
cancion,Barns Courtney,country,Babylon,2019.0,2SlHCUAxHuyqGJ51tMIaH8,,,,
cancion,Miranda Lambert,country,Bluebird,2019.0,0kPeZAyIhIfeZNrtfjJGDB,,,,
cancion,Poor Man's Poison,country,Hell's Comin' with Me,2019.0,5N0lmKQfQpXNQNjUGlPKIT,,,,
cancion,Koe Wetzel,country,Ragweed,2019.0,3MxWqiFH3s8Mll4CljGLfa,,,,
cancion,Wilco,country,Love Is Everywhere (Beware),2019.0,0cWKIr2hzxT6vuxFrCzcMz,,,,
cancion,Old Dominion,country,One Man Band,2019.0,7cA3PnUQDlUyBBwpRozQeo,,,,
cancion,Old Dominion,country,Make It Sweet,2019.0,3Mnr3yyQk1aUPYgbpOQE31,,,,
cancion,Billy Ray Cyrus,country,Old Town Road (feat. Billy Ray Cyrus) - Remix,2019.0,2YpeDb67231RjR0MgVLzsG,,,,
cancion,Billy Ray Cyrus,country,Old Town Road - Diplo Remix,2019.0,3kgKVcBpBGuSeaEC0AZGlb,,,,
cancion,Billy Ray Cyrus,country,Old Town Road - Remix,2019.0,6jmZlyf9DxcIoRrjw02YXm,,,,
cancion,Maren Morris,country,The Bones,2019.0,7yFhA2fUsL2oIMWlw5DaHQ,,,,
cancion,Maren Morris,country,The Bones - with Hozier,2019.0,1yTTMcUhL7rtz08Dsgb7Qb,,,,
cancion,Bishop Briggs,country,CHAMPION,2019.0,14oFxKTXuTpYgKe2vy0Cih,,,,
cancion,Whiskey Myers,country,Bury My Bones,2019.0,6yggZbtgrxPNwWOs06cS8L,,,,
cancion,Whiskey Myers,country,Little More Money,2019.0,6hEQXazbYVULgnYoK4xa99,,,,
cancion,Lady A,country,What If I Never Get Over You,2019.0,0qkdE1C0ufnUISKwhg8Wh6,,,,
cancion,Yelawolf,country,You and Me,2019.0,53QA7j4pHWAtbE3D0Glh7Q,,,,
cancion,Billy Strings,country,Taking Water,2019.0,6CFWS3OAIybkmUQHOZt33S,,,,
cancion,Billy Strings,country,Away From The Mire,2019.0,6oPDKGwBri4OLQX5IYu02T,,,,
cancion,Billy Strings,country,Watch It Fall,2019.0,348k0fvTj8lMXdkUR7mJZ4,,,,
cancion,Muscadine Bloodline,country,Put Me in My Place,2019.0,4CEEBr79p52p9U7mkBfzUy,,,,
cancion,Zach Williams,country,There Was Jesus,2019.0,6oizwmD5yHvlQUw0xvirrY,,,,
cancion,Zach Williams,country,Rescue Story,2019.0,0P0IfSuzTC6bLUsHjmDuvW,,,,
cancion,Zach Williams,country,Less Like Me,2019.0,7gmH5daETvXydroHAJoZQT,,,,
cancion,Tyler Braden,country,Thank Me for That,2019.0,5s8wmYKFbYfHO0W49vKuv4,,,,
cancion,Dave Fenley,country,Stuck on You,2019.0,6pEfFObFiaxylYr9yHX3V1,,,,
cancion,Dave Fenley,country,Help Me Hold On,2019.0,07gDXogi68AUkCvJ4LiF53,,,,
cancion,Dave Fenley,country,Turn the Page,2019.0,628jPE3QF6leQNwUC4m7nJ,,,,
cancion,The Dead South,country,Broken Cowboy,2019.0,4LDpOJkDGGyuxvXyLFYSSN,,,,
cancion,The Dead South,country,Black Lung,2019.0,382o5X75WPYVvWNJI2HqCQ,,,,
cancion,The Dead South,country,Diamond Ring,2019.0,2ZkOdMecUO8UZtNEmL5htz,,,,
cancion,Cody Jinks,country,Ain't a Train,2019.0,26rNkQarR1C3XItosI6P3i,,,,
cancion,Midland,country,Cheatin’ Songs,2019.0,01dBLHq3UWyDRWDZJXj235,,,,
cancion,Midland,country,Mr. Lonely,2019.0,6V6Fma9lttQBnIaeHdZ4eC,,,,
cancion,Midland,country,Fourteen Gears,2019.0,6oQZavCjiMN7q2tGmK8K2F,,,,
cancion,OurVinyl,country,Sure Don't Miss You (OurVinyl Session),2019.0,7Mze4xkzLpL2MJROXVuOOZ,,,,
cancion,OurVinyl,country,State Line (OurVinyl Sessions),2019.0,4nww7V9xrzGSyxzb14G0pG,,,,
cancion,Ryan Bingham,country,Wolves,2019.0,48WgsmbLBu9emLSodjG0O5,,,,
cancion,Mitchell Tenpenny,country,Slow Ride,2019.0,4C6wFHj4l4an2UCVGXR6c5,,,,
cancion,Justin Moore,country,Why We Drink,2019.0,4lSfhHd5Knwl8yQw2cVjAD,,,,
cancion,Justin Moore,country,The Ones That Didn’t Make It Back Home,2019.0,6Vmb8Ru0BvjWGozOVGApRd,,,,
cancion,Paul Cauthen,country,Cocaine Country Dancing,2019.0,2v7nHAyV9SyyuAJKX3Ntaj,,,,
cancion,Paul Cauthen,country,Holy Ghost Fire,2019.0,4bzvtKQtQj97GCc58blg0K,,,,
cancion,Upchurch,country,Holler Boys,2019.0,3z0dzcrMa0e9TpP6xxKwaU,,,,
cancion,Upchurch,country,"Hey Boy, Hey Girl",2019.0,47f6eZgviwSZciXGv2iWYg,,,,
cancion,Brent Cobb,country,Feet Off The Ground (feat. Jade Bird),2019.0,5HlqJxuU7T8Tqn56f2d3Pg,,,,
cancion,Watchhouse,country,Golden Embers,2019.0,4OkKz8LhKo846kN3nncNZs,,,,
cancion,Watchhouse,country,The Wolves,2019.0,0n7eIgN6SqXohLpAEd27Jr,,,,
cancion,Lauren Alaina,country,ONE BEER (feat. Lauren Alaina & Devin Dawson),2019.0,2tev2oEdAUyNtR1U8gQ8c4,,,,
cancion,Josh Meloy,country,Natural Born Killer,2019.0,3MOU5I7wm7ItM6A9zz34YL,,,,
cancion,Charles Wesley Godwin,country,Hardwood Floors,2019.0,7ombTZVkZmszWGo4QX4nSo,,,,
cancion,Charles Wesley Godwin,country,Seneca Creek,2019.0,1aH17xIbWJQToV9dEa89z8,,,,
cancion,Joy Williams,country,Front Porch,2019.0,5sVyefkGgQeYCgnqr4KslQ,,,,
cancion,Joy Williams,country,The Trouble with Wanting,2019.0,5ZUObJNpVt2l9GogUSfALc,,,,
cancion,Joy Williams,country,No Place Like You,2019.0,2ZcVl0rG4CFi7KHNeUxvFa,,,,
cancion,Joy Williams,country,Canary,2019.0,0CTwMHxWBYOcuA2K02qcOf,,,,
cancion,Kane Brown,country,Be Like That - feat. Swae Lee & Khalid,2020.0,5f1joOtoMeyppIcJGZQvqJ,,,,
cancion,Eric Church,country,Roll Me Up and Smoke Me When I Die - Live,2020.0,5iis9J2sptrUy0VIpFVIg1,,,,
cancion,HARDY,country,GIVE HEAVEN SOME HELL,2020.0,6kBbetvAHiBSNIpndZBs6W,,,,
cancion,Willie Nelson,country,Roll Me Up and Smoke Me When I Die - Live,2020.0,5iis9J2sptrUy0VIpFVIg1,,,,
cancion,Thomas Rhett,country,Broke (feat. Thomas Rhett),2020.0,1etcoCl2mkHpMHkMVco8iz,,,,
cancion,Luke Bryan,country,Knockin' Boots,2020.0,2opQESZb7JsRKCvWMBPeuv,,,,
cancion,Luke Bryan,country,One Margarita,2020.0,1Y3TlYJNhIa7k4YAvFkJAB,,,,
cancion,Zach Bryan,country,Revival,2020.0,2QfX9Pdz3q66fN3kCXl0Js,,,,
cancion,Luke Combs,country,Forever After All,2020.0,6IBcOGPsniK3Pso1wHIhew,,,,
cancion,Chris Stapleton,country,You Should Probably Leave,2020.0,2UikqkwBv7aIvlixeVXHWt,,,,
cancion,Chris Stapleton,country,Starting Over,2020.0,3K07bGe8iljQ3mOKArHLDo,,,,
cancion,Chris Stapleton,country,Cold,2020.0,24nhOvYX2gk3txBbMzXeUB,,,,
cancion,Chris Stapleton,country,Joy Of My Life,2020.0,4EuaDcxHmHKS6gZ5iuGba0,,,,
cancion,Teddy Swims,country,You're Still The One,2020.0,4guQztGKAETkvuTekNeqBe,,,,
cancion,Emmylou Harris,country,Roll Me Up and Smoke Me When I Die - Live,2020.0,5iis9J2sptrUy0VIpFVIg1,,,,
cancion,Emmylou Harris,country,On The Road Again - Live,2020.0,0vcJzE2LuNY9aoq2hdMjHZ,,,,
cancion,Russell Dickerson,country,Love You Like I Used To,2020.0,5oVEXLYT47mTPnHwTGHciX,,,,
cancion,Russell Dickerson,country,Home Sweet,2020.0,6gbgP1TVtL3OjcMOdzY1BD,,,,
cancion,Kris Kristofferson,country,Roll Me Up and Smoke Me When I Die - Live,2020.0,5iis9J2sptrUy0VIpFVIg1,,,,
cancion,Kris Kristofferson,country,On The Road Again - Live,2020.0,0vcJzE2LuNY9aoq2hdMjHZ,,,,
cancion,Parker McCollum,country,Young Man's Blues,2020.0,6ywiHcxaHBR39gRhud37XK,,,,
cancion,Jimmy Buffett,country,Roll Me Up and Smoke Me When I Die - Live,2020.0,5iis9J2sptrUy0VIpFVIg1,,,,
cancion,Jimmy Buffett,country,On The Road Again - Live,2020.0,0vcJzE2LuNY9aoq2hdMjHZ,,,,
cancion,Colter Wall,country,Cowpoke,2020.0,0QJKUh0ga2ubfuVs8DM7bq,,,,
cancion,Poor Man's Poison,country,Feed the Machine,2020.0,40wmXUgVB0N5eLK8CuOhm3,,,,
cancion,Koe Wetzel,country,Drunk Driving,2020.0,3ERb3f5nGNwRcNLNoN3KRg,,,,
cancion,Sons of Legion,country,Power,2020.0,6tNZq8XsV3FWUR0u4gDrDF,,,,
cancion,Sons of Legion,country,Brand New Day,2020.0,365Hns7Hf2P1s05HoCyf2V,,,,
cancion,Kelsea Ballerini,country,half of my hometown (feat. Kenny Chesney),2020.0,1yRke3PmsyFrYlFZOAkABk,,,,
cancion,Kelsea Ballerini,country,hole in the bottle,2020.0,2yySWxfeRN2QRZnFMnYMQl,,,,
cancion,Keith Urban,country,One Too Many,2020.0,3X7H1FAiWAW937WvsFeMhe,,,,
cancion,LeAnn Rimes,country,The Right Kind Of Wrong,2020.0,0bJ03Oyk12EZhfn5OEfOVu,,,,
cancion,Sam Hunt,country,Body Like A Back Road,2020.0,7FpBQ067pHB67deawpbbcY,,,,
cancion,Sam Hunt,country,Kinfolks,2020.0,52lGuLAkIVbm4LZkSf9nj0,,,,
cancion,Sam Hunt,country,Hard To Forget,2020.0,10xuH52YSXHWFwCaF1fsDd,,,,
cancion,Sturgill Simpson,country,I Don't Mind,2020.0,0NkiEX9bdIm7a06pJBbOYs,,,,
cancion,Sturgill Simpson,country,All Around You,2020.0,2su9lOnI21rEmHdBcWjM2B,,,,
cancion,Josh Turner,country,"Forever And Ever, Amen",2020.0,17BbthWRrVc1kukJua4uh5,,,,
cancion,Vince Gill,country,Roll Me Up and Smoke Me When I Die - Live,2020.0,5iis9J2sptrUy0VIpFVIg1,,,,
cancion,Vince Gill,country,On The Road Again - Live,2020.0,0vcJzE2LuNY9aoq2hdMjHZ,,,,
cancion,Muscadine Bloodline,country,Pieces,2020.0,73rxH6rYJQZtwfjKNb4mwZ,,,,
cancion,Muscadine Bloodline,country,Turn Back Time,2020.0,6qIYUq7qoHFvqWuUjBVovi,,,,
cancion,Dave Fenley,country,Grandpa (Tell Me 'bout the Good Old Days),2020.0,1XhDpX7rrCFrI3ExwrNoU3,,,,
cancion,Alison Krauss,country,Amazing Grace (arr. Mercurio),2020.0,1OWoYQ9tGoufbJGY0YOdAI,,,,
cancion,Flatland Cavalry,country,West Texas in My Eye,2020.0,7rr2MisgPp9gRn1ydcwpe7,,,,
cancion,Dustin Lynch,country,Ridin’ Roads,2020.0,2VPmBOuy7ZAOFSzKwW2IEt,,,,
cancion,Dustin Lynch,country,Thinking 'Bout You (feat. Lauren Alaina),2020.0,6NebrV4ZigAoXIRbe11hxh,,,,
cancion,Dustin Lynch,country,Good Girl,2020.0,3NgcaTIgVh77DdwAInp996,,,,
cancion,Lee Brice,country,One Of Them Girls,2020.0,6uyiyatWPCqC59Mm4rO8xL,,,,
cancion,Lee Brice,country,I Hope You’re Happy Now,2020.0,0Al3wN3keprGTSgG8NBwjr,,,,
cancion,Lee Brice,country,Memory I Don't Mess With,2020.0,1zYZs8Vbjhbzx5M3olcRnm,,,,
cancion,Lee Brice,country,Soul,2020.0,3vCUelLOtiuNF78p9LNWZF,,,,
cancion,OurVinyl,country,The Night (OurVinyl Sessions),2020.0,4MbfmcmXZ0mlWFiY0L149A,,,,
cancion,49 Winchester,country,Everlasting Lover,2020.0,6XQBVqp1fPRg3EQkiakXii,,,,
cancion,49 Winchester,country,"Hays, Kansas",2020.0,4E654vaYmzVx4x91uGZAW4,,,,
cancion,Kameron Marlowe,country,Giving You Up - Acoustic,2020.0,5NIGKX5at9iO87OyOHmoiV,,,,
cancion,The Steeldrivers,country,I Choose You,2020.0,56QIi1ES8speRvNHIHaHHl,,,,
cancion,The Steeldrivers,country,The Bartender,2020.0,6vBOgkPAZ0dY2CQf5sY9HK,,,,
cancion,Braxton Keith,country,Let Me Love You More,2020.0,05LmKXDAFpp8hRHZyBRDie,,,,
cancion,Jamey Johnson,country,Roll Me Up and Smoke Me When I Die - Live,2020.0,5iis9J2sptrUy0VIpFVIg1,,,,
cancion,Jamey Johnson,country,On The Road Again - Live,2020.0,0vcJzE2LuNY9aoq2hdMjHZ,,,,
cancion,Jamey Johnson,country,Okie From Muskogee - Live,2020.0,529x2bhs2op70bGqGOoLk4,,,,
cancion,Reba McEntire,country,Fancy,2020.0,5wF0S5ORJ5rMcWZICC46Fb,,,,
cancion,Paul Cauthen,country,Holy Ghost Fire - Electrophunck Remix,2020.0,0o6rg4HOpwgT4SnLRhAdXo,,,,
cancion,Paul Cauthen,country,Cocaine Country Dancing - Electrophunck Remix,2020.0,6gDYs5MCh1FOMBLsvn0V1c,,,,
cancion,Paul Cauthen,country,Unchained Melody,2020.0,2Sub2r3YIAjrVUy4dVf7lJ,,,,
cancion,Tom MacDonald,country,People So Stupid,2020.0,3rjJAqZWPjDhsTkCmc2HcY,,,,
cancion,Brent Cobb,country,Black Creek,2020.0,4jB3Mw900goYibsFAueHph,,,,
cancion,Brent Cobb,country,Keep 'Em on They Toes,2020.0,0f388trqcZyqGbPJUqGWpx,,,,
cancion,Brent Cobb,country,No Place Left to Leave,2020.0,3ByY1rAdGseNiZ43YknF3d,,,,
cancion,Charley Crockett,country,Welcome to Hard Times,2020.0,0tij6loXatN15kmrAjWWRr,,,,
cancion,Gabby Barrett,country,I Hope,2020.0,23T0OX7QOiIUFShSzbJ5Uo,,,,
cancion,Gabby Barrett,country,The Good Ones,2020.0,3hLuHKzG1cmlRpq53ZVWd8,,,,
cancion,Gabby Barrett,country,I Hope (feat. Charlie Puth),2020.0,5cYFwgA5dHoqR3xGnlr9ew,,,,
cancion,John Michael Montgomery,country,Life's a Dance,2020.0,6Q5XLz1eX6BTnJLutstUvi,,,,
cancion,Steve Earle,country,Roll Me Up and Smoke Me When I Die - Live,2020.0,5iis9J2sptrUy0VIpFVIg1,,,,
cancion,Steve Earle,country,On The Road Again - Live,2020.0,0vcJzE2LuNY9aoq2hdMjHZ,,,,
cancion,Little Big Town,country,"Wine, Beer, Whiskey",2020.0,5avVDmK9FVJpd3MDO8I3Zl,,,,
cancion,Josh Meloy,country,Met the Devil in Oklahoma,2020.0,32GtaR8mm14DOmhWzG8Jik,,,,
cancion,Megan Moroney,country,Wonder,2021.0,1z89jCXIK0JzyBtaa7Sn58,,,,
cancion,Ethel Cain,country,Crush,2021.0,0nsIevK1SeDfZzDOi6Si75,,,,
cancion,Florida Georgia Line,country,Lil Bit (feat. Florida Georgia Line),2021.0,33aow0AcXYvT1FoWNzMcqN,,,,
cancion,Treaty Oak Revival,country,Missed Call,2021.0,6ybZUqlfk938oS6WeBmDab,,,,
cancion,Treaty Oak Revival,country,No Vacancy,2021.0,3pVs5Zehts89WLyBPiYfxG,,,,
cancion,Treaty Oak Revival,country,Ode To Bourbon,2021.0,4kvCtReby19JPkePLwy8Pq,,,,
cancion,Treaty Oak Revival,country,One Time Thing,2021.0,68eJ2p1kk3elAYFfw8mJYS,,,,
cancion,Cody Johnson,country,'Til You Can't,2021.0,4k3lPl8YTKuY8c1HelVnm3,,,,
cancion,Kane Brown,country,Famous Friends,2021.0,00KyYtT6NaXwbPecina5Pj,,,,
cancion,Eric Church,country,Hell Of A View,2021.0,4mXGooManGPH6xAWRAtRJU,,,,
cancion,Lainey Wilson,country,Things A Man Oughta Know,2021.0,3S0sk6DSTgesXsUSAEHNr5,,,,
cancion,Lainey Wilson,country,Dirty Looks,2021.0,45EwtYrnqJH3AH2bFpEOC6,,,,
cancion,Jordan Davis,country,Buy Dirt,2021.0,69AIpwGNLxr4qS1X5ynx60,,,,
cancion,Jason Aldean,country,If I Didn’t Love You,2021.0,7IYoh1u7dFM1xIWSEYd5B8,,,,
cancion,Thomas Rhett,country,What’s Your Country Song,2021.0,4oR2cCQGs0Yt0Mgr2diV6V,,,,
cancion,Bailey Zimmerman,country,Never Comin' Home,2021.0,4hEA25qUMn3camHI87UhiI,,,,
cancion,Jelly Roll,country,Son Of A Sinner,2021.0,6ngGiVX91DRmGDH4G5EgeO,,,,
cancion,KALEO,country,Break My Baby,2021.0,3BsoE7SgveujY2jeV2rVRw,,,,
cancion,KALEO,country,Hey Gringo,2021.0,4aPeeN8IYOCMNBGI0p7169,,,,
cancion,KALEO,country,Backbone,2021.0,2mVblJ1gaLw0TZz822Oy31,,,,
cancion,Brett Young,country,Lady,2021.0,2fSuoIlA1uTERXunbshSWh,,,,
cancion,Brett Young,country,You Didn’t,2021.0,5Jwcv2Le3Klwgrgyqa12ZA,,,,
cancion,Parker McCollum,country,Pretty Heart,2021.0,7nINhyXn6uwUkYLY5KQH0K,,,,
cancion,Parker McCollum,country,To Be Loved By You,2021.0,2pUQX4d3Cjh3umGkVz0XyI,,,,
cancion,Dan + Shay,country,"10,000 Hours (with Justin Bieber)",2021.0,4j5ffIFh7bFT7GZciP1TCy,,,,
cancion,Dan + Shay,country,Glad You Exist,2021.0,3oV2RVOmwdWdf9BmGS4Oad,,,,
cancion,Avery Anna,country,Narcissist,2021.0,3LLezpquftwn7QI1rYIovM,,,,
cancion,Poor Man's Poison,country,Give and Take,2021.0,4pZos1A9cAsvHx5kj1O38W,,,,
cancion,Sons of Legion,country,Remember My Name,2021.0,74U3RSDvW0WmyUufIHGgjn,,,,
cancion,Sons of Legion,country,Runnin',2021.0,702Ol1InVkK0Zwdg3SKGZP,,,,
cancion,Kelsea Ballerini,country,I Quit Drinking,2021.0,6OcCk1dbAb7XNHsC098oEM,,,,
cancion,Old Dominion,country,I Was On a Boat That Day,2021.0,7u6kAP26NFU2rwNKjFUpI8,,,,
cancion,Maren Morris,country,Chasing After You,2021.0,3MkXV52jXtsG4pvKp4cGE8,,,,
cancion,Maren Morris,country,You All Over Me (feat. Maren Morris) (Taylor’s Version) (From The Vault),2021.0,4CHpVfAhuxNJ3ibExe6kxO,,,,
cancion,Carrie Underwood,country,If I Didn’t Love You,2021.0,7IYoh1u7dFM1xIWSEYd5B8,,,,
cancion,Sam Hunt,country,23,2021.0,4PuAqZlL1tkidkuxfDlLbF,,,,
cancion,Billy Strings,country,The Great Divide,2021.0,3q3lSbfT5BnQlIvGwahgAD,,,,
cancion,Billy Strings,country,Know It All,2021.0,687SHqnUp3yGfGiuwgE2WG,,,,
cancion,Billy Strings,country,In The Morning Light,2021.0,094CEqqfSyUyMygzZNcfJC,,,,
cancion,Sturgill Simpson,country,Sam,2021.0,1kKDVYavcoEH5N6R6ezM6T,,,,
cancion,Chris Young,country,Famous Friends,2021.0,00KyYtT6NaXwbPecina5Pj,,,,
cancion,Dierks Bentley,country,Beers On Me,2021.0,19ZzEzb4BVK1wVO4brrmZz,,,,
cancion,Cooper Alan,country,Colt 45 (Country Remix),2021.0,0kgRRHa5CMeCciIgYT67re,,,,
cancion,Zach Williams,country,Rise Up (Lazarus),2021.0,5whJyPtbKSw3BNU61o9sPE,,,,
cancion,Dave Fenley,country,Shallow,2021.0,6GqrODNtHxtpAnbNRIv1Qe,,,,
cancion,Chase Matthew,country,County Line,2021.0,7K4Y80atyigrNkZZVbOsQ1,,,,
cancion,Chase Matthew,country,Pull Up,2021.0,3DWl5nnIYM390wBQ1CxiMm,,,,
cancion,Alison Krauss,country,Can't Let Go,2021.0,57nF5aaoeyHOBRnyjV6lCT,,,,
cancion,Sierra Ferrell,country,In Dreams,2021.0,0ewKJ6eM0Z761OissISTW7,,,,
